"ASV","relab_sum","shap_p","Year","Month","Species","Rotation","Nitrogen","Block","Rep","Residual","Kingdom","Phylum","Class","Order","Family","Genus","species","taxa"
"asv_002411",0.00741036284088161,0.529842553337288,3.35607148,4.765346,3.35644646,3.35317453,2.11e-06,0.07576558,1.3e-06,85.09319254,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter",NA,"f__Caulobacteraceae g__Caulobacter "
"asv_001872",0.0366296767731015,0.529793647533692,2.84932519,5.44712805,0.6995893,0.58615127,0.66890604,0.35680314,0,89.39209701,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_002762",0.00953593121330927,0.529568255633043,2.05470481,3.15759379,2.74e-06,2.05595243,1.21e-06,0,0,92.73174501,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_001490",0.192906302380973,0.52930014913869,8.24729834,0,4.2e-07,1.67186959,0.60711132,5.7e-07,7.5e-07,89.47371902,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_001780",0.00913711000008793,0.529295562875753,8.3e-07,0.03859226,2.13513565,2.00681159,1.099e-05,0,0,95.81944869,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_001247",0.0967237877766049,0.528556401968616,1.52671877,2e-07,1.38338246,4e-07,3.3e-07,0,0,97.08989784,"Bacteria","Acidobacteria","[Chloracidobacteria]","RB41","Ellin6075",NA,NA,"f__Ellin6075  "
"asv_001107",0.169011704570205,0.526784196204594,4.35510579,2.42656666,5e-08,1.22e-06,19.56501683,1.63126214,4.33e-06,72.022043,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_001622",0.185113301195237,0.526441778354195,5.62313644,2.4e-06,3.64797776,3e-08,1.81922329,6.91e-06,2.45e-06,88.90965071,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae",NA,NA,"f__Bradyrhizobiaceae  "
"asv_000960",0.194961917397745,0.52498066703098,0.15670324,0,5.18007957,7.73e-06,0,6.63270434,0,88.03050512,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_001488",0.151706414751761,0.524192977173692,0,3.26634775,0,1e-08,0,0,0,96.73365224,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcaceae","Corallococcus","exiguus","f__Myxococcaceae g__Corallococcus s__exiguus"
"asv_000832",0.258209509390718,0.523393038475679,3.28839525,5.64123416,1.38347243,2.284e-05,0.96108932,2e-07,0,88.7257858,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_000456",0.0112988841018614,0.521312082481536,0.05277116,1.2363749,0.09047962,3.08363012,4.02e-06,0.09868608,0.00012527,95.43792884,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_001923",0.00887212449543401,0.521028172167956,0.00033952,1.00356633,0.2171549,0.33949753,4.92e-06,0.15175486,4.129e-05,98.28764067,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_000203",0.139214351129649,0.520479367178773,40.09677816,14.52926032,0,5.7e-07,0,1.84951064,5e-08,43.52445026,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000195",0.14193376534755,0.517309360338037,41.24128848,15.26866377,7.2e-07,0,2.52e-06,0.16835873,0,43.32168578,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000750",0.0917607294308651,0.515280026403888,0.65338857,5e-07,0.6022239,1.175e-05,0,0,3.15846937,95.5859059,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_002498",0.173541057522735,0.514485428095606,0,4.20955846,2.4e-07,0.87423601,1.82355972,1.5e-07,1.87e-06,93.09264355,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002845",0.137304370855302,0.512475045981055,5.79409859,1.28691385,9.24989599,0,19.82670628,0,0,63.8423853,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001186",0.0121144580206619,0.512430513790201,3.25159825,1.71153798,7.6e-07,5.9e-07,0,0.4115207,1.257e-05,94.62532915,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_003842",0.0569873317543286,0.511391873516822,3.08495794,0,0,8.2e-07,7.59741966,0.91202936,0.86013961,87.54545262,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000391",0.356737690360464,0.509555544184254,27.48987443,1.70585341,11.09723238,0.58606366,5.54e-06,5.9e-06,0.00057765,59.12038702,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_001453",0.0375138588276381,0.508919513749462,0,0,0,8.761e-05,0,0.00016662,1.82644195,98.17330382,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_003979",0.0646194464549024,0.507744870597783,7.75423193,3.18978736,5.19e-06,2.9e-07,0.71749791,6.6e-07,1.47e-06,88.33847519,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000968",0.17946502884822,0.504413705829344,2.28e-06,3.6722183,3.79099542,1.8e-07,21.86300334,0.45851014,0.45860037,69.75666997,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_002753",0.0140349547416545,0.503863501796579,7.333e-05,1.3559147,5.002e-05,3.10312469,0.01843126,2.998e-05,0,95.52237603,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_000878",0.198685536840211,0.501175216569384,26.71176302,3.96026571,0,0.05381682,5e-08,0.62648412,0.20326911,68.44440118,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_000978",0.214447091845119,0.499848258767749,0,2.15778787,5.16677656,0,4.87750685,1.80851803,0,85.98941069,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae",NA,NA,"f__Chitinophagaceae  "
"asv_003141",0.075996961173398,0.499585582214974,11.56805061,3.18567668,1.4e-07,2.84e-06,0.2083075,0,0.62163076,84.41633148,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_002174",0.0674485845212619,0.499018971131479,3.51892451,0.0237741,1.33376924,2.82e-06,0.92580816,1.21942959,3.6252483,89.35304327,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_002795",0.0147237704031553,0.498296697858743,4.41e-06,0,0.05001075,0,0,2.3e-07,5.207e-05,99.94993255,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Methylibium",NA,"f__Comamonadaceae g__Methylibium "
"asv_001564",0.0706222365710341,0.497377565484332,7.22103677,6.23347049,9.68e-06,0,1.63080478,6.8835047,0,78.03117358,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001857",0.0461982231598853,0.496977388749539,13.85292992,5.92830717,0,8.68e-06,0.0007016,9.869e-05,0.12102504,80.09692891,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_003023",0.0127677990118897,0.495504983700685,4e-08,0.18469484,8e-08,0,2.19119889,0,0,97.62410615,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA,"f__Sphingomonadaceae g__Sphingomonas "
"asv_001588",0.16734179457514,0.495168037266326,6.51108034,0,2.78658543,1.28448783,0.23475309,0,0.44143499,88.74165832,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes",NA,"f__Hyphomicrobiaceae g__Rhodoplanes "
"asv_002671",0.0907402731971643,0.495129409093869,1.68e-06,9.61499019,4.86571615,0.67366005,3e-08,8.998e-05,1.28e-06,84.84554066,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_002215",0.0890800903485445,0.49355853460021,1.104311,0.72818721,2.03769359,8.51e-06,13.3986115,0,0,82.73118818,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000264",0.0197331353506584,0.493073417978531,0,0.00132986,6.5e-07,1.3e-07,7e-08,0,0,99.99866928,"Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA,NA,"f__Enterobacteriaceae  "
"asv_002952",0.055622291894146,0.49285308980255,3.36173533,0,1.60965283,1.27955621,2.07698909,0.56598809,0,91.10607845,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_003020",0.0282515344236929,0.491714139938435,14.92333316,4.71389558,4.983e-05,2.29e-06,9.074e-05,2.3e-06,3.02032875,77.34229736,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_003729",0.0201503629603429,0.491516085820444,8.8e-07,11.17626794,6.7e-07,0,1.43791025,8.7e-07,9.441e-05,87.38572497,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_001599",0.163686293186095,0.491412373690531,5.81320653,4.49298691,0.00018003,3.51392542,2.02e-06,0.45987798,1.991e-05,85.71980119,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_004573",0.0761410911929821,0.490982697558553,0.5267076,5.63183019,4e-08,7.35307384,0.61919261,0.62094791,0.49116412,84.75708369,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_002217",0.0430694252838964,0.489085934992939,6.32524862,9.20947225,0,0.49481964,0.69325648,2.68571044,4.35e-06,80.59148823,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000231",0.116291348168014,0.487911377704856,41.76680558,15.24764343,0.00010223,0,0.10571213,0.57875634,0,42.3009803,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_000954",0.19400531954214,0.487295772649445,6.04111288,3.35327745,8e-07,1.85767185,14.14422595,0.62640488,2.7e-07,73.97730593,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002355",0.130230479053619,0.487190022111363,0.83364834,0.72263756,0,0,5.74235385,0,0,92.70136025,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellaceae",NA,NA,"f__Gaiellaceae  "
"asv_000159",0.20582397819212,0.486396127135226,0.15558435,4.35222906,1.37e-06,0.84488153,0,2.45499506,0,92.19230862,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_001029",0.0320920999956136,0.485509262588455,0.28870521,0,2.99732866,2.98879829,3.06438497,0.08960795,5.7e-07,90.57117436,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_000949",0.0717657141167422,0.48484093012265,5.00620677,7.81181737,0.0739391,1e-08,7.087e-05,1.15e-06,0,87.10796473,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_003339",0.0190988792314196,0.48483817649735,10.26570728,14.83114786,3.80659181,0.11216483,9.7e-07,2.99890681,1.017e-05,67.98547026,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001074",0.0716095309588938,0.484469024816838,17.98789729,26.47182755,0,0.107813,1.23e-06,0.43994592,5.7e-07,54.99251445,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_001252",0.168477105739094,0.484139748841647,0.64377619,0,1.45558067,0,2.85242192,0,0.89692438,94.15129685,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Pseudonocardiaceae","Pseudonocardia",NA,"f__Pseudonocardiaceae g__Pseudonocardia "
"asv_001554",0.0455703340221895,0.482946587799356,1.7e-07,2.77293638,4.2e-07,1.21589757,0,2.4e-07,0.60705019,95.40411504,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Streptomycetaceae","Streptomyces","mirabilis","f__Streptomycetaceae g__Streptomyces s__mirabilis"
"asv_002382",0.0337515141396568,0.482775560124568,5.21201849,0.91534303,1.18991264,7.391e-05,0.1267067,0,0,92.55594523,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000675",0.060282871003054,0.482052921144896,15.96752566,23.39538392,1.24181009,0.02087835,1.09560321,1.54697051,0,56.73182827,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_003950",0.0492307453844067,0.48091449543687,1.76743402,4e-08,2.6e-07,0,0,0,0.89462455,97.33794112,"Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Nitrospiraceae","Nitrospira",NA,"f__Nitrospiraceae g__Nitrospira "
"asv_001188",0.178481672147433,0.480498679615985,0,1.14800417,1.14374188,0,0,0.61978863,2.9e-06,97.08846242,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Microlunatus",NA,"f__Propionibacteriaceae g__Microlunatus "
"asv_002284",0.0334693936988919,0.480443855339889,5.01953034,7.78533474,0.00152598,0,0,3.992e-05,1.39e-06,87.19356763,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_000455",0.184250373223833,0.478823824281878,0.00018634,20.0648638,0.00339946,0,0.00252139,1.79922509,0.00013576,78.12966815,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000765",0.270812162949586,0.478096074501197,0,3.29301518,0,6e-08,0.80173078,0,0,95.90525399,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_002676",0.0305346016933235,0.477995556372874,16.70424553,7.41695665,0.91586288,1.89551632,1.47e-06,4e-08,1.42e-06,73.0674157,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_001747",0.0118463917676799,0.476892490663413,3.05253764,4.79106962,1.3e-07,4.2e-07,0.14733068,0,0.00199971,92.00706181,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_002728",0.0104006507388809,0.47683379235925,3.13065489,1.03080021,0,0,2.91355742,5.195e-05,0,92.92493553,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001037",0.0541753798802142,0.475471550768735,20.20811856,7.57882162,0.00307165,0.0016884,0.00013977,4.06e-05,1.382e-05,72.20810559,"Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA,"f__Xanthomonadaceae g__Stenotrophomonas "
"asv_002282",0.0726879808830359,0.475389918147988,6.44936451,1.07907693,0,0,21.69510135,0,1.10284042,69.6736168,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_003531",0.0203812906385778,0.474404241851252,3e-07,11.06233327,1.0215827,0.00185699,1e-08,0.00093704,0.00060328,87.91268642,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_000550",0.318627233229943,0.474392938960813,21.35961896,6.66781761,3.996e-05,1.29e-06,0,1.0457464,0.87395202,70.05282375,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_001219",0.0103591118038047,0.473744367963336,0,1e-07,0.18695161,9e-08,3.21727641,3.12252227,0.02397352,93.44927601,"Bacteria","Bacteroidetes","[Saprospirae]","[Saprospirales]","Chitinophagaceae","Chitinophaga",NA,"f__Chitinophagaceae g__Chitinophaga "
"asv_001173",0.207131126234706,0.473632791819532,0,15.44318372,1.724e-05,1.45985976,1.39e-06,7.15e-06,1.26387581,81.83305493,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_000530",0.0642010349640632,0.473373068136813,16.01246261,20.54430412,2.21846041,0.00020981,0.17962267,0,0,61.04494038,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000254",0.142950777943211,0.470006313814211,39.52357595,14.34003794,7e-07,0.29651436,0.4653519,3.13588167,0,42.23863748,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","veronii","f__Pseudomonadaceae g__Pseudomonas s__veronii"
"asv_002052",0.107662281953813,0.469001709487663,8.60436599,1.7459099,0.00065397,0.54068414,0.0018768,1.9e-07,5.1e-07,89.10650851,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Intrasporangiaceae",NA,NA,"f__Intrasporangiaceae  "
"asv_002773",0.0727892817855735,0.468418819917384,7.35496417,1.22493721,0.3488106,6.876e-05,0,1.27711097,0,89.79410829,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1145","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1145"
"asv_002991",0.0665971277942144,0.468385950890389,13.14101833,0.71031963,0.00079383,0.98071464,0,4.90901644,1.75899647,78.49914065,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera",NA,"f__Nitrososphaeraceae g__Nitrososphaera "
"asv_002751",0.0292873698076541,0.467122015617199,11.60103577,4.90912926,0.28595918,1.45e-05,2.21146393,1.372e-05,0,80.99238364,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_004388",0.019720627857378,0.46708472503729,4.492e-05,11.1564804,0.00036388,8.372e-05,1.34557038,0,0.00093553,87.49652117,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Comamonadaceae","Delftia",NA,"f__Comamonadaceae g__Delftia "
"asv_000913",0.0168924032280458,0.463887902155557,1.97597356,0.14797792,0,2e-07,2.11317426,2.0906825,0,93.67219156,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Bradyrhizobiaceae","Bradyrhizobium",NA,"f__Bradyrhizobiaceae g__Bradyrhizobium "
"asv_001528",0.141876587488862,0.463764910252321,4.21571065,0,0.9666518,0,0,0,0,94.81763756,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Geodermatophilaceae",NA,NA,"f__Geodermatophilaceae  "
"asv_000657",0.0533002364220271,0.462712373841816,16.24196973,19.9988607,2.52859137,6.1e-07,0.0698699,0.49928432,5.4e-07,60.66142283,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000583",0.13376905410047,0.46195435053601,4e-06,5.15017961,3.96e-06,1.3332561,2.04e-06,2.01074515,1.47857041,90.02723874,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_001126",0.0405981194490996,0.461505621329028,0,3e-08,1.73633882,1.2e-07,0,1.79112303,0,96.472538,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae",NA,NA,"f__Oxalobacteraceae  "
"asv_000553",0.0729621098704542,0.460906986168773,14.46028929,26.38736688,4.00908144,4e-07,0.82763634,0,0.43319622,53.88242943,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_000902",0.270259004574673,0.460814192908201,0.53277074,1.78813381,1.6e-07,2.5239521,1.12e-06,0,1.5e-07,95.15514193,"Bacteria","Verrucomicrobia","[Spartobacteria]","[Chthoniobacterales]","[Chthoniobacteraceae]","DA101",NA,"f__[Chthoniobacteraceae] g__DA101 "
"asv_001192",0.0117704257813334,0.460595940528053,1.92177821,3.23142645,3.44e-05,3.22e-06,2.17333923,6.15e-06,2.16958565,90.5038267,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",NA,"f__Burkholderiaceae g__Burkholderia "
"asv_002573",0.0163750266483369,0.459715069318712,3.16316539,4.6712166,0.22846009,0,6.117e-05,0,8.07e-06,91.93708868,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_001293",0.0244753428461494,0.459066658089608,4.6907393,4.95967182,1.5e-07,0.23240394,0,0,9e-08,90.11718469,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_001639",0.0957601395104035,0.458795323626566,3.99127841,6.01946475,2e-08,3.99903236,2e-08,1.1e-07,1.04862896,84.94159537,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herbaspirillum",NA,"f__Oxalobacteraceae g__Herbaspirillum "
"asv_000571",0.313693539165394,0.457601616422452,0.36699345,1.90953281,0,1.89875626,1.59853689,0,4.9e-07,94.2261801,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Skermanella",NA,"f__Rhodospirillaceae g__Skermanella "
"asv_000830",0.28989343188063,0.457477422359425,2.61e-06,3.8378651,2.48394842,0,20.51623207,5.3e-07,5.9e-07,73.16195069,"Archaea","Crenarchaeota","Thaumarchaeota","Nitrososphaerales","Nitrososphaeraceae","Candidatus Nitrososphaera","SCA1170","f__Nitrososphaeraceae g__Nitrososphaera s__SCA1170"
"asv_000255",0.15062655277117,0.457456492693687,41.59756475,14.99578984,7.1e-07,0.36432202,3.23e-06,3.13215259,5.536e-05,39.9101115,"Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA,"f__Pseudomonadaceae g__Pseudomonas "
"asv_000838",0.0621045668776698,0.456294893227141,0,0.02614627,0.77984356,3.51e-06,0,6e-08,5.4e-06,99.1940012,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA,"f__Caulobacteraceae g__Phenylobacterium "
"asv_001935",0.0181425043049023,0.456028659268266,5.22691828,0.50165253,2.12799993,0.02943277,0.0009641,5.01002439,1.49351747,85.60949051,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Phyllobacteriaceae","Mesorhizobium",NA,"f__Phyllobacteriaceae g__Mesorhizobium "
"asv_000930",0.105516167122193,0.455748616753623,20.86662976,26.71567767,5.3e-07,2e-06,2e-08,0.60284803,0.04227316,51.77256882,"Bacteria","Bacteroidetes","Sphingobacteriia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA,"f__Sphingobacteriaceae g__Pedobacter "
"asv_002403",0.146719977005706,0.455493541062235,7.19e-06,0,1.15e-06,1.31e-06,0,1.48092987,0.39897462,98.12008585,"Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Propionibacteriaceae","Microlunatus",NA,"f__Propionibacteriaceae g__Microlunatus "
